politician_id,politician_name,first_name,last_name,gender,birth_year,death_year,first_year_in_HoC,last_year_in_HoC,n_parliaments,ever_cabinet,parties,has_relative,closeness,relative_chamber,multiple_relatives,relation_types,n_relatives_detected,relative_preceded,peerage_linked_flag,relative_examples,rush_cousin_mp,rush_cousin_names,has_relative_incl_cousins,rushid,peerageid,whoswhoid,oxnatbibid,father_name,father_id,mother_name,mother_id
Q6680030,Lord William Montagu Douglas Scott,William,Montagu Douglas Scott,male,1896,1958,1935,1950,2,0,Unionist Party,1,father,HoC,1,father; sibling; grandparent; nephew/niece,4,1,1,"father: John Montagu Douglas Scott, 7th Duke of Buccleuch | sibling: Walter Montagu Douglas Scott, 8th Duke of Buccleuch | grandparent: William Montagu Douglas Scott, 6th Duke of Buccleuch | nephew/niece: John Scott, 9th Duke of Buccleuch",0,,1,5094,1542,,,"John Montagu Douglas Scott, 7th Duke of Buccleuch",Q337464,Lady Molly Bridgeman,Q75382239
Q5719301,Henry Channon,Henry,Channon,male,1897,1958,1935,1958,5,0,Conservative Party,1,child,HoC,0,child,1,0,1,"child: Paul Channon, Baron Kelvedon",0,,1,3478,46206,U235651,39779,Harry Channon,Q75297428,,
Q7184323,Philip Dunne,Philip,Dunne,male,1904,1965,1935,1937,1,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Edward Marten Dunne,0,,1,3822,341478,,,Edward Marten Dunne,Q5344350,Grace Daphne Rendel,Q75573926
Q7610101,Stephen Furness,Stephen,Furness,male,1902,1974,1935,1945,1,0,Liberal Party,1,father,HoC,0,father,1,1,1,"father: Sir Stephen Furness, 1st Baronet",0,,1,8251,415559,U154660,,"Sir Stephen Furness, 1st Baronet",Q7528984,Eleanor Forster,Q75938459
Q387525,"Wavell Wakefield, 1st Baron Wakefield of Kendal",Wavell,Wakefield,male,1898,1983,1935,1963,6,0,Conservative Party,1,sibling,HoC,0,sibling,1,0,1,sibling: Edward Wakefield,0,,1,6107,386940,U170072,31791,Roger William Wakefield,Q75894502,Ethel Mary Knott,Q76204110
Q6537050,"Lewis Silkin, 1st Baron Silkin",Lewis,Silkin,male,1889,1972,1936,1950,2,0,Labour Party,1,child,HoC,1,child,2,0,1,"child: Samuel Silkin, Baron Silkin of Dulwich | child: John Silkin",0,,1,5748,659362,U159574,31684,,,,
Q5478591,"Frances Davidson, Viscountess Davidson",Frances,Davidson,female,1894,1985,1937,1959,5,0,Conservative Party,1,father,HoC,1,father; grandparent,2,1,1,"father: Willoughby Dickinson, 1st Baron Dickinson | grandparent: Sebastian Dickinson",0,,1,9235,73996,U163424,31006,"Willoughby Dickinson, 1st Baron Dickinson",Q5621480,Minnie Elizabeth Gordon Cumming Meade,Q75350467
Q5083684,"Charles Wood, 2nd Earl of Halifax",Charles,Wood,male,1912,1980,1937,1945,1,0,Conservative Party,1,father,HoC,1,father; sibling,2,1,1,"father: Edward Wood, 1st Earl of Halifax | sibling: Richard Wood, Baron Holderness",0,,1,4495,22581,,,"Edward Wood, 1st Earl of Halifax",Q333426,Lady Dorothy Onslow,Q75265718
Q665743,"Edith Summerskill, Baroness Summerskill",Edith,Summerskill,female,1901,1980,1938,1961,6,0,Labour Party,1,child,HoC,0,child,1,0,1,child: Shirley Summerskill,0,,1,5918,191877,U160069,31734,,,,
Q333889,"Henry Brooke, Baron Brooke of Cumnor",Henry,Brooke,male,1903,1984,1938,1966,6,1,Conservative Party,1,child,HoC,0,child,1,0,1,"child: Peter Brooke, Baron Brooke of Sutton Mandeville",0,,1,8592,179490,U162376,37227,Leonard Leslie Brooke,Q6525496,Sybil Diana Brooke,Q76180751
Q175366,"Quintin Hogg, Baron Hailsham of St Marylebone",Quintin,Hogg,male,1907,2001,1938,1970,7,1,Conservative Party,1,father,HoC,1,father; child; sibling,3,1,1,"father: Douglas Hogg, 1st Viscount Hailsham | child: Douglas Hogg | sibling: Edward Marjoribanks",0,,1,9279,191347,U18566,76372,"Douglas Hogg, 1st Viscount Hailsham",Q332706,Elizabeth Brown,Q76019425
Q6531084,Leslie Pym,Leslie,Pym,male,1884,1945,1939,1945,2,0,Conservative Party,1,child,HoC,0,child,1,0,1,child: Francis Pym,0,,1,8745,140561,U230735,,Walter Pym,Q7965885,Lucy Anne Threlfall,Q75436371
Q2892622,"Oliver Lyttelton, 1st Viscount Chandos",Oliver,Lyttelton,male,1893,1972,1940,1954,4,1,Conservative Party,1,father,HoC,0,father,1,1,1,father: Alfred Lyttelton,1,"John Lyttelton, 9th Viscount Cobham",1,4809,14357,,31385,Alfred Lyttelton,Q3395941,Edith Balfour Lyttelton,Q18009175
Q7789900,"Thomas Galbraith, 1st Baron Strathclyde",Thomas,Galbraith,male,1891,1985,1940,1955,4,0,Unionist Party,1,child,HoC,0,child,1,0,1,child: Tam Galbraith,0,,1,9294,320071,U169553,,William Brodie Galbraith,Q75903635,Anne Jack Dunlop,Q75903634
Q6246292,"John Maclay, 1st Viscount Muirshiel",John,Maclay,male,1905,1992,1940,1964,6,0,National Liberal Party,1,sibling,HoC,0,sibling,1,1,1,"sibling: Joseph Maclay, 2nd Baron Maclay",0,,1,4856,318951,,51247,"Joseph Paton Maclay, 1st Baron Maclay",Q6286107,Martha Strang,Q75743064
Q183105,Randolph Churchill,Randolph,Churchill,male,1911,1968,1940,1945,1,0,Conservative Party,1,father,HoC,1,father; child; grandparent,3,1,1,father: Winston Churchill | child: Winston Churchill | grandparent: Lord Randolph Churchill,0,,1,8174,106199,,37283,Winston Churchill,Q8016,"Clementine Churchill, Baroness Spencer-Churchill",Q263454
Q4877214,Beatrice Wright,Beatrice,Wright,female,1910,2003,1941,1945,1,0,Conservative Party,1,child,HoC,0,child,1,0,0,child: Tim Rathbone,0,,1,6347,,,,,,,
Q4867100,John Peto,John,Peto,male,1900,1954,1941,1945,1,0,Conservative Party,1,father,HoC,1,father; sibling; grandparent,3,1,1,"father: Basil Peto | sibling: Sir Christopher Peto, 3rd Baronet | grandparent: Samuel Morton Peto",0,,1,5379,83306,,,Basil Peto,Q4867241,Mary Baird,Q75354498
Q7926168,Victor Montagu,Victor,Montagu,male,1906,1995,1941,1962,6,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: George Montagu, 9th Earl of Sandwich",0,,1,4372,13115,,58043,"George Montagu, 9th Earl of Sandwich",Q5542573,Alberta Sturges,Q75269619
Q5541083,"George Jeffreys, 1st Baron Jeffreys",George,Jeffreys,male,1878,1960,1941,1951,3,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Arthur Frederick Jeffreys,0,,1,8549,57475,U239138,,Arthur Frederick Jeffreys,Q4798743,Amy Constantia Fenwick,Q76039538
Q6483622,"Lancelot Joynson-Hicks, 3rd Viscount Brentford",Lancelot,Joynson-Hicks,male,1902,1983,1942,1958,5,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: William Joynson-Hicks, 1st Viscount Brentford",0,,1,4539,151446,,,"William Joynson-Hicks, 1st Viscount Brentford",Q330604,Grace Lynn Joynson,Q75453239
Q6249506,"John Morrison, 1st Baron Margadale",John,Morrison,male,1906,1996,1942,1965,7,0,Conservative Party,1,father,HoC,1,father; child,3,1,1,father: Hugh Morrison | child: Peter Morrison | child: Charles Morrison,0,,1,8702,84418,U180279,,Hugh Morrison,Q5932043,Lady Sophia Leveson-Gower,Q75249472
Q6555534,"Lionel Berry, 2nd Viscount Kemsley",Lionel,Berry,male,1909,1999,1943,1945,1,0,Conservative Party,1,sibling,HoC,0,sibling,1,0,1,sibling: Anthony Berry,0,,1,9054,58521,,,"Gomer Berry, 1st Viscount Kemsley",Q609410,Mary Lilian Holmes,Q75308755
Q6236294,"John Gretton, 2nd Baron Gretton",John,Gretton,male,1902,1982,1943,1945,1,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: John Gretton, 1st Baron Gretton",0,,1,,73941,U164799,,"John Gretton, 1st Baron Gretton",Q4148675,Maud Eveleigh-de Moleyns,Q75708189
Q7599884,Stanley Prescott,Stanley,Prescott,male,1912,1962,1943,1951,3,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: Sir William Prescott, 1st Baronet",0,,1,9302,630968,,,"Sir William Prescott, 1st Baronet",Q7529740,Bessie Stanley,Q76242078
Q2271478,"Reginald Manningham-Buller, 1st Viscount Dilhorne",Reginald,Manningham-Buller,male,1905,1980,1943,1962,6,1,Conservative Party,1,father,HoC,0,father,1,1,1,father: Mervyn Manningham-Buller,0,,1,8821,20942,,31409,Mervyn Manningham-Buller,Q7528325,Lilah Constance Cavendish,Q75272347
Q15998908,Charles Frederick White,Charles,Frederick White,male,1891,1956,1944,1950,2,0,Labour Party; independent politician,1,father,HoC,0,father,1,1,0,father: Charles Frederick White,0,,1,8425,,,,Charles Frederick White,Q5077866,,
Q7526332,"Sir Christopher Peto, 3rd Baronet",Christopher,Peto,male,1897,1980,1945,1955,3,0,Conservative Party,1,father,HoC,1,father; sibling; grandparent,3,1,1,father: Basil Peto | sibling: John Peto | grandparent: Samuel Morton Peto,0,,1,5376,356652,,,Basil Peto,Q4867241,Mary Baird,Q75354498
Q6938655,Muriel Nichol,Muriel,Nichol,female,1893,1983,1945,1950,1,0,Labour Party,1,father,HoC,0,father,1,1,0,father: R. C. Wallhead,0,,1,5207,,,70447,R. C. Wallhead,Q7273536,,
Q5482059,Francis Noel-Baker,Francis,Noel-Baker,male,1920,2009,1945,1969,5,0,Labour Party,1,father,HoC,1,father; grandparent,2,1,1,"father: Philip Noel-Baker, Baron Noel-Baker | grandparent: Joseph Allen Baker",0,,1,5220,637405,,102068,"Philip Noel-Baker, Baron Noel-Baker",Q211856,Irene Noel-Baker,Q76250952
Q7527585,"Sir John Barlow, 2nd Baronet",John,Barlow,male,1898,1986,1945,1966,5,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: Sir John Barlow, 1st Baronet",0,,1,8689,85636,U161757,,"Sir John Barlow, 1st Baronet",Q16029286,"Anna, Lady Barlow",Q4766771
Q5262429,"Derek Walker-Smith, Baron Broxbourne",Derek,Walker-Smith,male,1910,1992,1945,1983,11,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Jonah Walker-Smith,0,,1,6121,151727,U171395,51359,Jonah Walker-Smith,Q13530064,Maud Coulton Hunter,Q76205361
Q7528323,"Sir Max Aitken, 2nd Baronet",Max,Aitken,male,1910,1985,1945,1950,1,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: Max Aitken, 1st Baron Beaverbrook",0,,1,2990,21096,U161392,,"Max Aitken, 1st Baron Beaverbrook",Q332454,Gladys Drury,Q75271457
Q6285256,Joseph Mallalieu,Joseph,Mallalieu,male,1908,1980,1945,1979,10,0,Labour Party,1,father,HoC,1,father; sibling,2,1,1,father: Frederick Mallalieu | sibling: Lance Mallalieu,0,,1,4905,207038,,,Frederick Mallalieu,Q5498345,,
Q5342221,Edward Carson,Edward,Carson,male,1920,1987,1945,1953,3,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: Edward Carson, Baron Carson",0,,1,8483,208733,,,"Edward Carson, Baron Carson",Q177235,Ruby Frewen,Q75552144
Q333334,"John Boyd-Carpenter, Baron Boyd-Carpenter",John,Boyd-Carpenter,male,1908,1998,1945,1972,8,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Archibald Boyd-Carpenter,0,,1,3294,147632,U177068,70217,Archibald Boyd-Carpenter,Q4786226,Annie Dugdale,Q75596796
Q7851527,"Tufton Beamish, Baron Chelwood",Tufton,Beamish,male,1917,1989,1945,1974,8,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Tufton Beamish,0,,1,3128,191125,U162849,69057,Tufton Beamish,Q7851529,Margaret Antonia Simon,Q75648939
Q333321,"Harold Lever, Baron Lever of Manchester",Harold,Lever,male,1914,1995,1945,1979,11,1,Labour Party,1,sibling,HoC,0,sibling,1,0,1,"sibling: Leslie Lever, Baron Lever",1,Neville Sandelson,1,8783,191523,U173803,58077,unknown Lever,Q76274949,,
Q4772767,"Anthony Hurd, Baron Hurd",Anthony,Hurd,male,1901,1966,1945,1964,5,0,Conservative Party,1,father,HoC,1,father; child; grandchild,3,1,1,father: Percy Hurd | child: Douglas Hurd | grandchild: Nick Hurd,0,,1,4458,191436,U53066,,Percy Hurd,Q7167412,Hannah Cox,Q75598990
Q332419,Michael Foot,Michael,Foot,male,1913,2010,1945,1992,12,1,Labour Party,1,father,HoC,1,father; sibling,2,1,1,father: Isaac Foot | sibling: Dingle Foot,0,,1,4007,236452,,102722,Isaac Foot,Q6076320,Eva Mackintosh,Q75600679
Q7528468,"Sir Peter Roberts, 3rd Baronet",Peter,Roberts,male,1912,1985,1945,1966,6,0,Conservative Party,1,father,HoC,1,father; grandparent,2,1,1,"father: Sir Samuel Roberts, 2nd Baronet | grandparent: Sir Samuel Roberts, 1st Baronet",0,,1,8802,559860,,,"Sir Samuel Roberts, 2nd Baronet",Q7528949,Gladys Mary Dring,Q76141278
Q2545470,George Lambert,George,Lambert,male,1909,1989,1945,1958,4,0,National Liberal Party,1,father,HoC,0,father,1,1,1,"father: George Lambert, 1st Viscount Lambert",0,,1,7577,237608,,,"George Lambert, 1st Viscount Lambert",Q2545390,Barbara Stavers,Q75602273
Q334142,Hartley Shawcross,Hartley,Shawcross,male,1902,2003,1945,1958,4,1,Labour Party,1,sibling,HoC,0,sibling,1,0,1,sibling: Christopher Nyholm Shawcross,0,,1,5719,191821,U34571,92268,John Shawcross,Q75604972,Hilda Constance Asser,Q75604975
Q6828289,Michael Astor,Michael,Astor,male,1916,1980,1945,1951,2,0,Conservative Party,1,father,HoC,1,father; mother; sibling,4,1,1,"father: Waldorf Astor, 2nd Viscount Astor | mother: Nancy Astor, Viscountess Astor | sibling: William Astor, 3rd Viscount Astor | sibling: Jakie Astor",0,,1,3060,75991,,,"Waldorf Astor, 2nd Viscount Astor",Q2619726,"Nancy Astor, Viscountess Astor",Q195013
Q4799244,Arthur Jared Palmer Howard,Arthur,Jared Palmer Howard,male,1896,1971,1945,1950,1,0,Conservative Party,1,sibling,HoC,0,sibling,1,1,1,"sibling: Donald Howard, 3rd Baron Strathcona and Mount Royal",0,,1,8405,66624,U155831,,Robert Jared Bliss Howard,Q28877427,"Margaret Howard, 2nd Baroness Strathcona and Mount Royal",Q52634227
Q5112976,Christopher Nyholm Shawcross,Christopher,Nyholm Shawcross,male,1905,1973,1945,1950,1,0,Labour Party,1,sibling,HoC,0,sibling,1,0,1,sibling: Hartley Shawcross,0,,1,5720,239604,U159497,,John Shawcross,Q75604972,Hilda Constance Asser,Q75604975
Q5545875,"George Ward, 1st Viscount Ward of Witley",George,Ward,male,1907,1988,1945,1960,5,0,Conservative Party,1,sibling,HoC,0,sibling,1,1,1,"sibling: William Ward, 3rd Earl of Dudley",0,,1,8560,2829,,,"William Ward, 2nd Earl of Dudley",Q335388,"Rachel, Countess of Dudley",Q21536177
Q15054299,"Anthony Greenwood, Baron Greenwood of Rossendale",Anthony,Greenwood,male,1911,1982,1946,1970,7,1,Labour Party,1,father,HoC,0,father,1,1,1,father: Arthur Greenwood,0,,1,4163,191336,U164783,31169,Arthur Greenwood,Q333174,Catherine Ainsworth Brown,Q96077443
Q7680454,Tam Galbraith,Tam,Galbraith,male,1917,1982,1948,1982,11,0,Conservative Party; Unionist Party,1,father,HoC,0,father,1,1,1,"father: Thomas Galbraith, 1st Baron Strathclyde",0,,1,9295,320073,U164389,,"Thomas Galbraith, 1st Baron Strathclyde",Q7789900,Ida Jane Galloway,Q75760218
Q336050,Christopher Soames,Christopher,Soames,male,1920,1987,1950,1966,5,0,Conservative Party,1,child,HoC,0,child,1,0,1,child: Nicholas Soames,0,,1,9213,106260,U169270,39861,Arthur Granville Soames,Q4798877,Hope Mary Woodbine Parish,Q54087252
Q9310800,"Robert Gascoyne-Cecil, 6th Marquess of Salisbury",Robert,Gascoyne-Cecil,male,1916,2003,1950,1954,2,0,Conservative Party,1,father,HoC,1,father; child; grandparent; uncle/aunt,4,1,1,"father: Robert Gascoyne-Cecil, 5th Marquess of Salisbury | child: Robert Gascoyne-Cecil, 7th Marquess of Salisbury | grandparent: James Gascoyne-Cecil, 4th Marquess of Salisbury | uncle/aunt: David Ormsby-Gore, 5th Baron Harlech",0,,1,8852,16382,,,"Robert Gascoyne-Cecil, 5th Marquess of Salisbury",Q333205,Elizabeth Cavendish,Q75250310
Q7330071,"Richard Wood, Baron Holderness",Richard,Wood,male,1920,2002,1950,1979,9,0,Conservative Party,1,father,HoC,1,father; sibling,2,1,1,"father: Edward Wood, 1st Earl of Halifax | sibling: Charles Wood, 2nd Earl of Halifax",0,,1,8831,22584,U20474,,"Edward Wood, 1st Earl of Halifax",Q333426,Lady Dorothy Onslow,Q75265718
Q8004211,William Aitken,William,Aitken,male,1905,1964,1950,1964,4,0,Conservative Party,1,child,HoC,0,child,1,0,1,child: Jonathan Aitken,0,,1,2988,59840,U53168,,Joseph Magnus Aitken,Q75327687,Katherine Margaret McAffee,Q75327883
Q5345769,Edward Wakefield,Edward,Wakefield,male,1903,1969,1950,1962,4,0,Conservative Party,1,sibling,HoC,0,sibling,1,1,1,"sibling: Wavell Wakefield, 1st Baron Wakefield of Kendal",0,,1,6106,386953,,,Roger William Wakefield,Q75894502,Ethel Mary Knott,Q76204110
Q7527560,"Sir John Arbuthnot, 1st Baronet",John,Arbuthnot,male,1912,1992,1950,1964,4,0,Conservative Party,1,child,HoC,0,child,1,0,1,child: James Arbuthnot,0,,1,6411,124785,,,Kenneth Wyndham Arbuthnot,Q75410952,Janet Elspeth Sinclair-Wemyss,Q75411068
Q332890,Angus Maude,Angus,Maude,male,1912,1993,1950,1983,10,1,Conservative Party,1,child,HoC,0,child,1,0,1,child: Francis Maude,0,,1,9210,191579,U174132,44629,Alan Hamer Maude,Q76287872,Dorothy Maude Upton,Q76287873
Q7032378,Nigel Fisher,Nigel,Fisher,male,1913,1996,1950,1983,10,0,Conservative Party,1,child,HoC,0,child,1,0,1,child: Mark Fisher,0,,1,8782,81989,,63306,Sir Thomas Fisher,Q75789976,Aim̩e Constance Loveridge,Q76164776
Q6679747,Lord Malcolm Douglas-Hamilton,Malcolm,Douglas-Hamilton,male,1909,1964,1950,1954,2,0,Unionist Party,1,sibling,HoC,1,sibling; nephew/niece,2,1,1,"sibling: Douglas Douglas-Hamilton, 14th Duke of Hamilton | nephew/niece: James Douglas-Hamilton, Baron Selkirk of Douglas",0,,1,3767,110114,,,"Alfred Douglas-Hamilton, 13th Duke of Hamilton",Q336632,"Nina Douglas-Hamilton, Duchess of Hamilton",Q2644917
Q6530973,"Leslie Lever, Baron Lever",Leslie,Lever,male,1905,1977,1950,1970,6,0,Labour Party,1,sibling,HoC,0,sibling,1,1,1,"sibling: Harold Lever, Baron Lever of Manchester",0,,1,8743,191522,U156722,,unknown Lever,Q76274949,,
Q7329218,Richard Stanley,Richard,Stanley,male,1920,1983,1950,1966,5,0,Conservative Party,1,father,HoC,1,father; grandparent; uncle/aunt,3,1,1,"father: Edward Stanley, Lord Stanley | grandparent: Edward Stanley, 17th Earl of Derby | uncle/aunt: Oliver Stanley",0,,1,8838,69562,,,"Edward Stanley, Lord Stanley",Q5345413,Sibyl Cadogan,Q75333257
Q2605189,"David Ormsby-Gore, 5th Baron Harlech",David,Ormsby-Gore,male,1918,1985,1950,1961,4,0,Conservative Party,1,father,HoC,1,father; mother; grandparent; uncle/aunt,6,1,1,"father: William Ormsby-Gore, 4th Baron Harlech | mother: James Gascoyne-Cecil, 4th Marquess of Salisbury | grandparent: Robert Gascoyne-Cecil, 3rd Marquess of Salisbury | uncle/aunt: Robert Cecil",0,,1,8949,46055,U165035,31518,"William Ormsby-Gore, 4th Baron Harlech",Q2908365,"James Gascoyne-Cecil, 4th Marquess of Salisbury",Q4381482
Q2919989,"Julian Amery, Baron Amery of Lustleigh",Julian,Amery,male,1919,1996,1950,1992,12,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Leo Amery,0,,1,3016,151707,U176528,63313,Leo Amery,Q333573,Adeliza Florence Louise Hamar Greenwood,Q75629472
Q13530061,"John Vaughan-Morgan, Baron Reigate",John,Vaughan-Morgan,male,1905,1995,1950,1970,6,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Kenyon Vaughan-Morgan,0,,1,6089,191746,U175042,,Kenyon Vaughan-Morgan,Q26237508,,
Q7178722,Petre Crowder,Petre,Crowder,male,1919,1999,1950,1979,9,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: John Crowder,0,,1,3650,49183,U177828,,John Crowder,Q5307835,Florence Petre,Q75301931
Q7176565,Peter Remnant,Peter,Remnant,male,1897,1968,1950,1959,3,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: James Remnant, 1st Baron Remnant",0,,1,5547,558014,,,"James Remnant, 1st Baron Remnant",Q6141977,Frances Emily Gosling,Q76138619
Q332412,Tony Benn,Tony,Benn,male,1925,2014,1950,2001,14,1,Labour Party,1,father,HoC,1,father; child; grandparent,3,1,1,"father: William Wedgwood Benn, 1st Viscount Stansgate | child: Hilary Benn | grandparent: Sir John Benn, 1st Baronet",0,,1,119,582867,,107760,"William Wedgwood Benn, 1st Viscount Stansgate",Q677902,Margaret Wedgwood Benn,Q6760006
Q5496992,Frederic Bennett,Frederic,Bennett,male,1918,2002,1951,1987,10,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Ernest Bennett,0,,1,8531,139542,,,Ernest Bennett,Q5393606,Marguerite Kleinwort,Q75434749
Q1748216,"Patrick Maitland, 17th Earl of Lauderdale",Patrick,Maitland,male,1911,2008,1951,1959,2,0,Unionist Party,1,child,HoC,0,child,1,0,1,child: Lady Olga Maitland,0,,1,8789,85208,,,Sydney Maitland,Q75357032,Ella Frances Richards,Q75357033
Q6125171,Jakie Astor,Jakie,Astor,male,1918,2000,1951,1959,2,0,Conservative Party,1,father,HoC,1,father; mother; sibling,4,1,1,"father: Waldorf Astor, 2nd Viscount Astor | mother: Nancy Astor, Viscountess Astor | sibling: Michael Astor | sibling: William Astor, 3rd Viscount Astor",1,John Astor,1,3055,81543,,,"Waldorf Astor, 2nd Viscount Astor",Q2619726,"Nancy Astor, Viscountess Astor",Q195013
Q7181222,"Phelim O'Neill, 2nd Baron Rathcavan",Phelim,O'Neill,male,1909,1994,1952,1959,2,0,Ulster Unionist Party,1,father,HoC,1,father; grandparent; uncle/aunt,3,1,1,"father: Hugh O'Neill, 1st Baron Rathcavan | grandparent: Edward O'Neill, 2nd Baron O'Neill | uncle/aunt: Arthur O'Neill",0,,1,8809,17973,U175001,,"Hugh O'Neill, 1st Baron Rathcavan",Q16010090,Sylvia Irene Sandeman,Q75275445
Q333231,Nigel Nicolson,Nigel,Nicolson,male,1917,2004,1952,1959,2,0,Conservative Party,1,father,HoC,0,father,1,1,1,father: Harold Nicolson,0,,1,5213,114104,,93951,Harold Nicolson,Q332956,Vita Sackville-West,Q235505
Q6531177,Leslie Thomas,Leslie,Thomas,male,1906,1971,1953,1966,4,0,Conservative Party,1,father,HoC,0,father,1,1,0,father: James Henry Thomas,0,,1,8744,,,,James Henry Thomas,Q338294,,
Q7145583,Patricia Ford,Patricia,Ford,female,1921,1995,1953,1955,1,0,Ulster Unionist Party,1,father,HoC,0,father,1,1,1,father: Walter Smiles,0,,1,4010,247480,,59141,Walter Smiles,Q7945435,,
Q5006934,C. W. Armstrong,Christopher,Armstrong,male,1899,1986,1954,1959,2,0,Ulster Unionist Party,1,father,HoC,0,father,1,1,1,father: Henry Bruce Armstrong,0,,1,6395,263800,,,Henry Bruce Armstrong,Q5718739,Margaret Leader,Q75639122
Q5416313,"Evelyn Emmet, Baroness Emmet of Amberley",Evelyn,Emmet,female,1899,1980,1955,1964,3,0,Conservative Party,1,father,HoC,0,father,1,1,1,"father: Rennell Rodd, 1st Baron Rennell",0,,1,3878,24770,U154239,50059,"Rennell Rodd, 1st Baron Rennell",Q334511,"Lilias Georgina Rodd (n̩e Guthrie), Lady Rennell",Q50330031
Q332897,Maurice Macmillan,Maurice,Macmillan,male,1921,1984,1955,1984,8,1,Conservative Party,1,father,HoC,0,father,1,1,1,father: Harold Macmillan,0,,1,4866,46073,,,Harold Macmillan,Q128985,Lady Dorothy Macmillan,Q3037179
Q5730708,Henry d'Avigdor-Goldsmid,Henry,d'Avigdor-Goldsmid,male,1909,1976,1955,1974,5,0,Conservative Party,1,sibling,HoC,0,sibling,1,0,1,sibling: James d'Avigdor-Goldsmid,0,,1,3668,507035,U153762,31012,Osmond d'Avigdor-Goldsmid,Q24845613,,
Q6138080,James Lindsay,James,Lindsay,male,1906,1997,1955,1959,1,0,Conservative Party,1,father,HoC,1,father; sibling; grandparent; nephew/niece,4,1,1,"father: David Lindsay, 27th Earl of Crawford | sibling: David Lindsay, 28th Earl of Crawford | grandparent: James Lindsay, 26th Earl of Crawford | nephew/niece: Robert Lindsay, 29th Earl of Crawford",0,,1,8657,20934,,,"David Lindsay, 27th Earl of Crawford",Q3703236,Constance Pelly,Q75262399
